target_id	gene_id	gene_symbol	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6	protein
lcl|NC_010612.1_cds_WP_012393423.1_1582	MMAR_RS07845	MMAR_RS07845	0.00	0.00	1.00	0.00	1.00	1.00	1.00	1.00	0.00	DUF190 domain-containing protein
lcl|NC_010612.1_cds_WP_012393424.1_1583	MMAR_RS07850	crcB	0.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	fluoride efflux transporter CrcB
lcl|NC_010612.1_cds_WP_012393425.1_1584	MMAR_RS07855	crcB	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00	0.00	fluoride efflux transporter CrcB
lcl|NC_010612.1_cds_WP_012393426.1_1585	MMAR_RS07860	pgm	2.00	1.00	2.00	2.00	1.00	0.00	0.00	0.00	1.00	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)
lcl|NC_010612.1_cds_WP_049785218.1_1586	MMAR_RS30935	MMAR_RS30935	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_049785219.1_1587	MMAR_RS31115	MMAR_RS31115	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_049785220.1_1588	MMAR_RS30940	MMAR_RS30940	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_456320094.1_1589	MMAR_RS30945	MMAR_RS30945	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	PE family protein
lcl|NC_010612.1_cds_MMAR_RS31120_1590	MMAR_RS31120	MMAR_RS31120	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	PE family protein
lcl|NC_010612.1_cds_WP_131807368.1_1591	MMAR_RS07890	MMAR_RS07890	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012393429.1_1592	MMAR_RS07895	MMAR_RS07895	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	SAM-dependent methyltransferase
lcl|NC_010612.1_cds_WP_012393430.1_1593	MMAR_RS07900	MMAR_RS07900	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	class I SAM-dependent methyltransferase
lcl|NC_010612.1_cds_WP_036449670.1_1594	MMAR_RS07905	MMAR_RS07905	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_164497866.1_1595	MMAR_RS07915	MMAR_RS07915	2.00	0.00	0.00	0.00	2.00	1.00	1.00	1.00	0.00	IS3 family transposase
lcl|NC_010612.1_cds_WP_012393434.1_1596	MMAR_RS07920	MMAR_RS07920	4.00	2.00	2.00	7.00	1.00	0.00	0.00	0.00	0.00	DUF732 domain-containing protein
lcl|NC_010612.1_cds_WP_012393435.1_1597	MMAR_RS30950	MMAR_RS30950	1.00	1.00	2.00	0.00	0.00	0.00	3.00	3.00	0.00	PE family protein
lcl|NC_010612.1_cds_WP_012393436.1_1598	MMAR_RS07930	MMAR_RS07930	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	GMC family oxidoreductase
lcl|NC_010612.1_cds_WP_012393437.1_1599	MMAR_RS07935	MMAR_RS07935	2.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	PucR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012393438.1_1600	MMAR_RS07940	MMAR_RS07940	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	lysophospholipid acyltransferase family protein
lcl|NC_010612.1_cds_WP_012393439.1_1601	MMAR_RS07945	MMAR_RS07945	0.00	0.00	1.00	0.00	1.00	1.00	0.00	0.00	1.00	WS/DGAT/MGAT family O-acyltransferase
lcl|NC_010612.1_cds_WP_012393440.1_1602	MMAR_RS07950	MMAR_RS07950	2.00	2.00	3.00	3.00	2.00	0.00	2.00	2.00	1.00	long-chain-fatty-acid--CoA ligase
lcl|NC_010612.1_cds_WP_012393441.1_1603	MMAR_RS07955	MMAR_RS07955	2.00	2.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	aldehyde dehydrogenase family protein
lcl|NC_010612.1_cds_WP_012393442.1_1604	MMAR_RS07960	MMAR_RS07960	1.00	2.00	1.00	3.00	4.00	1.00	4.00	4.00	1.00	alkyl/aryl-sulfatase
lcl|NC_010612.1_cds_WP_041325196.1_1605	MMAR_RS07965	MMAR_RS07965	3.00	2.00	2.00	1.00	2.00	4.00	0.00	0.00	1.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012393444.1_1606	MMAR_RS07970	MMAR_RS07970	3.00	2.00	3.00	2.00	3.00	1.00	3.00	3.00	2.00	hypothetical protein
lcl|NC_010612.1_cds_WP_011741205.1_1607	MMAR_RS07975	MMAR_RS07975	0.00	0.00	0.00	1.00	1.00	2.00	1.00	1.00	0.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012393445.1_1608	MMAR_RS07980	MMAR_RS07980	1.00	0.00	0.00	3.00	1.00	0.00	0.00	0.00	0.00	DMT family transporter
lcl|NC_010612.1_cds_WP_012393446.1_1609	MMAR_RS07985	MMAR_RS07985	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	HD domain-containing protein
lcl|NC_010612.1_cds_WP_012393447.1_1610	MMAR_RS07990	MMAR_RS07990	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	oxidoreductase
lcl|NC_010612.1_cds_WP_012393448.1_1611	MMAR_RS07995	MMAR_RS07995	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	Hsp70 family protein
lcl|NC_010612.1_cds_WP_012393449.1_1612	MMAR_RS08000	MMAR_RS08000	3.00	3.00	1.00	1.00	3.00	1.00	1.00	1.00	3.00	carbon starvation CstA family protein
lcl|NC_010612.1_cds_WP_231389640.1_1613	MMAR_RS08005	MMAR_RS08005	2.00	1.00	0.00	0.00	1.00	2.00	2.00	2.00	1.00	multicopper oxidase family protein
lcl|NC_010612.1_cds_WP_011741199.1_1614	MMAR_RS08010	MMAR_RS08010	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012393451.1_1615	MMAR_RS08015	MMAR_RS08015	2.00	2.00	2.00	1.00	0.00	1.00	1.00	1.00	1.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012393452.1_1616	MMAR_RS08020	MMAR_RS08020	0.00	0.00	0.00	2.00	1.00	0.00	1.00	1.00	0.00	Crp/Fnr family transcriptional regulator
lcl|NC_010612.1_cds_WP_237708407.1_1617	MMAR_RS08025	MMAR_RS08025	2.00	0.00	0.00	2.00	1.00	0.00	1.00	1.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_041324509.1_1618	MMAR_RS08030	MMAR_RS08030	2.00	2.00	0.00	1.00	1.00	0.00	3.00	3.00	1.00	ATP-dependent DNA ligase
lcl|NC_010612.1_cds_WP_011741195.1_1619	MMAR_RS08035	MMAR_RS08035	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	SDR family NAD(P)-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012393455.1_1620	MMAR_RS08040	MMAR_RS08040	0.00	3.00	0.00	0.00	4.00	1.00	1.00	1.00	4.00	acyl-CoA dehydrogenase family protein
lcl|NC_010612.1_cds_WP_012393456.1_1621	MMAR_RS08045	MMAR_RS08045	0.00	1.00	1.00	0.00	0.00	0.00	1.00	1.00	1.00	winged helix-turn-helix transcriptional regulator
lcl|NC_010612.1_cds_WP_012393457.1_1622	MMAR_RS08050	MMAR_RS08050	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	class I SAM-dependent methyltransferase
lcl|NC_010612.1_cds_WP_020724586.1_1623	MMAR_RS08055	MMAR_RS08055	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	Zn-ribbon domain-containing OB-fold protein
lcl|NC_010612.1_cds_WP_012393459.1_1624	MMAR_RS08060	MMAR_RS08060	0.00	0.00	0.00	0.00	1.00	0.00	2.00	2.00	0.00	thiolase family protein
lcl|NC_010612.1_cds_WP_041325198.1_1625	MMAR_RS08065	MMAR_RS08065	0.00	1.00	0.00	3.00	2.00	0.00	1.00	1.00	0.00	FadR/GntR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012393461.1_1626	MMAR_RS08070	MMAR_RS08070	7.00	2.00	3.00	2.00	6.00	4.00	5.00	5.00	3.00	anti-sigma factor RsbA family regulatory protein
lcl|NC_010612.1_cds_WP_015355071.1_1627	MMAR_RS29710	MMAR_RS29710	4.00	1.00	2.00	4.00	0.00	0.00	3.00	3.00	2.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012393462.1_1628	MMAR_RS08075	MMAR_RS08075	5.00	3.00	5.00	3.00	7.00	3.00	8.00	8.00	3.00	2-isopropylmalate synthase
lcl|NC_010612.1_cds_WP_012393463.1_1629	MMAR_RS08080	MMAR_RS08080	7.00	7.00	8.00	12.00	30.00	15.00	7.00	7.00	14.00	cytochrome P450
lcl|NC_010612.1_cds_WP_085979879.1_1630	MMAR_RS08085	MMAR_RS08085	2.00	1.00	1.00	3.00	2.00	3.00	1.00	1.00	0.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012393464.1_1631	MMAR_RS08090	MMAR_RS08090	1.00	0.00	0.00	2.00	2.00	2.00	2.00	2.00	1.00	SDR family oxidoreductase
lcl|NC_010612.1_cds_WP_012393465.1_1632	MMAR_RS08095	MMAR_RS08095	0.00	0.00	0.00	1.00	0.00	1.00	2.00	2.00	1.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012393466.1_1633	MMAR_RS08100	MMAR_RS08100	7.00	4.00	1.00	18.00	40.00	4.00	1.00	1.00	2.00	NAD(P)H-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012393467.1_1634	MMAR_RS08105	MMAR_RS08105	9.00	1.00	7.00	15.00	14.00	11.00	9.00	9.00	3.00	PPE domain-containing protein
lcl|NC_010612.1_cds_WP_012393468.1_1635	MMAR_RS08110	MMAR_RS08110	22.00	11.00	1.00	36.00	70.00	22.00	14.00	14.00	9.00	redoxin NrdH
lcl|NC_010612.1_cds_WP_020724596.1_1636	MMAR_RS08115	nrdI	25.00	11.00	14.00	55.00	113.00	21.00	22.00	22.00	22.00	class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI
lcl|NC_010612.1_cds_WP_012393470.1_1637	MMAR_RS08120	nrdE	105.00	51.00	69.00	191.00	359.00	45.00	84.00	84.00	66.00	class 1b ribonucleoside-diphosphate reductase subunit alpha
lcl|NC_010612.1_cds_WP_012393471.1_1638	MMAR_RS08125	MMAR_RS08125	6.00	11.00	10.00	7.00	29.00	6.00	9.00	9.00	10.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012393472.1_1639	MMAR_RS08130	MMAR_RS08130	23.00	22.00	15.00	16.00	71.00	8.00	30.00	30.00	25.00	flavin-containing monooxygenase
lcl|NC_010612.1_cds_WP_020786461.1_1640	MMAR_RS08135	MMAR_RS08135	3.00	2.00	0.00	1.00	3.00	1.00	1.00	1.00	3.00	TetR/AcrR family transcriptional regulator
lcl|NC_010612.1_cds_WP_012393474.1_1641	MMAR_RS08140	MMAR_RS08140	0.00	2.00	1.00	1.00	2.00	1.00	1.00	1.00	0.00	SRPBCC family protein
lcl|NC_010612.1_cds_WP_012393475.1_1642	MMAR_RS08145	nrdF	51.00	19.00	30.00	53.00	74.00	32.00	32.00	32.00	15.00	class 1b ribonucleoside-diphosphate reductase subunit beta
lcl|NC_010612.1_cds_WP_036449685.1_1643	MMAR_RS08150	MMAR_RS08150	5.00	5.00	6.00	9.00	11.00	4.00	5.00	5.00	4.00	DUF3349 domain-containing protein
lcl|NC_010612.1_cds_WP_011739967.1_1644	MMAR_RS08155	MMAR_RS08155	5.00	8.00	3.00	28.00	51.00	11.00	8.00	8.00	1.00	NAD(P)-dependent alcohol dehydrogenase
lcl|NC_010612.1_cds_WP_085979881.1_1645	MMAR_RS08160	MMAR_RS08160	2.00	0.00	3.00	0.00	5.00	1.00	6.00	6.00	0.00	iron-siderophore ABC transporter substrate-binding protein
lcl|NC_010612.1_cds_WP_012393478.1_1646	MMAR_RS08165	ctaD	58.00	36.00	59.00	53.00	82.00	29.00	42.00	42.00	48.00	aa3-type cytochrome oxidase subunit I
lcl|NC_010612.1_cds_WP_085979882.1_1647	MMAR_RS08170	serB	5.00	7.00	7.00	0.00	5.00	2.00	9.00	9.00	6.00	phosphoserine phosphatase SerB
lcl|NC_010612.1_cds_WP_012393480.1_1648	MMAR_RS08175	MMAR_RS08175	3.00	1.00	2.00	4.00	8.00	2.00	3.00	3.00	1.00	ArsR/SmtB family transcription factor
lcl|NC_010612.1_cds_WP_012393481.1_1649	MMAR_RS08180	MMAR_RS08180	1.00	0.00	0.00	1.00	1.00	0.00	1.00	1.00	1.00	NADH-quinone oxidoreductase subunit B family protein
lcl|NC_010612.1_cds_WP_012393482.1_1650	MMAR_RS08185	MMAR_RS08185	0.00	0.00	2.00	1.00	8.00	1.00	0.00	0.00	3.00	proton-conducting transporter transmembrane domain-containing protein
lcl|NC_010612.1_cds_WP_085979883.1_1651	MMAR_RS08190	MMAR_RS08190	0.00	0.00	0.00	0.00	2.00	0.00	1.00	1.00	1.00	respiratory chain complex I subunit 1 family protein
lcl|NC_010612.1_cds_WP_012393484.1_1652	MMAR_RS08195	MMAR_RS08195	1.00	0.00	0.00	1.00	2.00	1.00	0.00	0.00	0.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012393485.1_1653	MMAR_RS08200	MMAR_RS08200	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	proton-conducting transporter transmembrane domain-containing protein
lcl|NC_010612.1_cds_WP_012393486.1_1654	MMAR_RS08205	MMAR_RS08205	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	hydrogenase large subunit
lcl|NC_010612.1_cds_WP_012393487.1_1655	MMAR_RS08210	MMAR_RS08210	0.00	2.00	1.00	1.00	3.00	0.00	2.00	2.00	1.00	ABC transporter ATP-binding protein
lcl|NC_010612.1_cds_WP_012393488.1_1656	MMAR_RS08215	MMAR_RS08215	0.00	0.00	2.00	1.00	1.00	0.00	1.00	1.00	0.00	NUDIX hydrolase
lcl|NC_010612.1_cds_WP_012393489.1_1657	MMAR_RS08220	MMAR_RS08220	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	enoyl-CoA hydratase
lcl|NC_010612.1_cds_WP_012393490.1_1658	MMAR_RS08225	MMAR_RS08225	1.00	1.00	0.00	3.00	1.00	0.00	0.00	0.00	0.00	class I SAM-dependent methyltransferase
lcl|NC_010612.1_cds_WP_012393491.1_1659	MMAR_RS08230	MMAR_RS08230	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	THUMP-like domain-containing protein
lcl|NC_010612.1_cds_WP_020728139.1_1660	MMAR_RS08235	MMAR_RS08235	13.00	13.00	8.00	8.00	17.00	4.00	10.00	10.00	12.00	esterase
lcl|NC_010612.1_cds_WP_012393493.1_1661	MMAR_RS08240	MMAR_RS08240	8.00	1.00	2.00	1.00	1.00	2.00	2.00	2.00	4.00	DUF6264 family protein
lcl|NC_010612.1_cds_WP_012393494.1_1662	MMAR_RS08245	MMAR_RS08245	1.00	0.00	2.00	1.00	3.00	1.00	0.00	0.00	0.00	outer membrane protein assembly factor BamB family protein
lcl|NC_010612.1_cds_WP_011739985.1_1663	MMAR_RS08250	MMAR_RS08250	5.00	4.00	1.00	1.00	4.00	0.00	1.00	1.00	4.00	acyltransferase
lcl|NC_010612.1_cds_WP_012393495.1_1664	MMAR_RS08255	MMAR_RS08255	1.00	2.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	alpha/beta hydrolase
lcl|NC_010612.1_cds_WP_012393496.1_1665	MMAR_RS08260	MMAR_RS08260	3.00	1.00	3.00	0.00	5.00	1.00	0.00	0.00	2.00	anti-apoptotic protein
lcl|NC_010612.1_cds_WP_012393497.1_1666	MMAR_RS08265	MMAR_RS08265	1.00	0.00	1.00	1.00	4.00	1.00	0.00	0.00	2.00	cryptochrome/photolyase family protein
lcl|NC_010612.1_cds_WP_012393498.1_1667	MMAR_RS08270	MMAR_RS08270	3.00	3.00	1.00	7.00	9.00	1.00	4.00	4.00	0.00	TspO/MBR family protein
lcl|NC_010612.1_cds_WP_012393499.1_1668	MMAR_RS08275	MMAR_RS08275	12.00	10.00	9.00	20.00	35.00	7.00	15.00	15.00	8.00	MMPL family transporter
lcl|NC_010612.1_cds_WP_012393500.1_1669	MMAR_RS08280	ampC	1.00	0.00	0.00	3.00	1.00	0.00	1.00	1.00	0.00	class C beta-lactamase
lcl|NC_010612.1_cds_WP_012393501.1_1670	MMAR_RS08285	MMAR_RS08285	4.00	0.00	4.00	4.00	7.00	4.00	3.00	3.00	4.00	MarR family winged helix-turn-helix transcriptional regulator
lcl|NC_010612.1_cds_WP_011739992.1_1671	MMAR_RS08290	MMAR_RS08290	1.00	3.00	0.00	1.00	6.00	3.00	5.00	5.00	6.00	hypothetical protein
lcl|NC_010612.1_cds_WP_012393502.1_1672	MMAR_RS08295	MMAR_RS08295	2.00	2.00	2.00	4.00	2.00	1.00	1.00	1.00	2.00	SOUL family heme-binding protein
lcl|NC_010612.1_cds_WP_231395590.1_1673	MMAR_RS08300	MMAR_RS08300	1.00	5.00	2.00	5.00	11.00	9.00	2.00	2.00	4.00	Rv1815 family serine proteinase
lcl|NC_010612.1_cds_WP_012393504.1_1674	MMAR_RS08305	MMAR_RS08305	2.00	1.00	2.00	4.00	3.00	4.00	2.00	2.00	2.00	TIGR01777 family oxidoreductase
lcl|NC_010612.1_cds_WP_012393505.1_1675	MMAR_RS08310	MMAR_RS08310	1.00	1.00	0.00	1.00	0.00	2.00	1.00	1.00	1.00	SDR family NAD(P)-dependent oxidoreductase
lcl|NC_010612.1_cds_WP_012393506.1_1676	MMAR_RS08315	MMAR_RS08315	4.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	4.00	glycosyltransferase family 4 protein
lcl|NC_010612.1_cds_WP_012393507.1_1677	MMAR_RS08320	MMAR_RS08320	2.00	1.00	2.00	1.00	1.00	1.00	1.00	1.00	1.00	1,4-alpha-glucan branching protein domain-containing protein
lcl|NC_010612.1_cds_WP_011739997.1_1678	MMAR_RS08325	MMAR_RS08325	3.00	1.00	3.00	1.00	1.00	3.00	1.00	1.00	4.00	class I SAM-dependent methyltransferase
lcl|NC_010612.1_cds_WP_012393508.1_1679	MMAR_RS08330	MMAR_RS08330	5.00	7.00	9.00	6.00	17.00	5.00	8.00	8.00	7.00	electron transfer flavoprotein subunit beta/FixA family protein
lcl|NC_010612.1_cds_WP_011739999.1_1680	MMAR_RS08335	MMAR_RS08335	7.00	3.00	8.00	1.00	6.00	5.00	6.00	6.00	4.00	electron transfer flavoprotein subunit alpha/FixB family protein
lcl|NC_010612.1_cds_WP_012393509.1_1681	MMAR_RS08340	MMAR_RS08340	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	GNAT family N-acetyltransferase
lcl|NC_010612.1_cds_WP_011740001.1_1682	MMAR_RS08345	MMAR_RS08345	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	lysophospholipid acyltransferase family protein
lcl|NC_010612.1_cds_WP_012393510.1_1683	MMAR_RS08350	MMAR_RS08350	2.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	DUF427 domain-containing protein
lcl|NC_010612.1_cds_WP_012393511.1_1684	MMAR_RS08355	MMAR_RS08355	2.00	10.00	3.00	5.00	7.00	1.00	1.00	1.00	4.00	cysteine desulfurase family protein
lcl|NC_010612.1_cds_WP_011740003.1_1685	MMAR_RS08360	mnmA	4.00	5.00	5.00	3.00	3.00	2.00	2.00	2.00	3.00	tRNA 2-thiouridine(34) synthase MnmA
lcl|NC_010612.1_cds_WP_011740004.1_1686	MMAR_RS08365	MMAR_RS08365	7.00	2.00	2.00	4.00	2.00	1.00	1.00	1.00	1.00	sensor domain-containing protein
