gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_RS08905	MMAR_RS08905	D-alanyl-D-alanine carboxypeptidase family protein	General	1.0756	7.0912e-01	8.4125e-01	NO
MMAR_RS11960	MMAR_RS11960	inositol monophosphatase family protein	General	-1.2248	7.0898e-01	8.4125e-01	NO
MMAR_RS16640	acpM	meromycolate extension acyl carrier protein AcpM	General	-0.1620	7.0759e-01	8.4125e-01	NO
MMAR_RS21295	MMAR_RS21295	proline dehydrogenase family protein	General	1.2344	7.0923e-01	8.4125e-01	NO
MMAR_RS25990	MMAR_RS25990	DUF6328 family protein	General	-1.0913	7.0865e-01	8.4125e-01	NO
MMAR_RS06775	MMAR_RS06775	zinc-dependent metalloprotease	General	-0.1102	7.1104e-01	8.4320e-01	NO
MMAR_RS18170	MMAR_RS18170	DUF4395 domain-containing protein	General	0.2690	7.1217e-01	8.4433e-01	NO
MMAR_RS02345	MMAR_RS02345	MmpA family trehalose lipid delivery protein	General	-1.1809	7.1256e-01	8.4459e-01	NO
MMAR_RS17730	MMAR_RS17730	Lrp/AsnC family transcriptional regulator	General	-1.1561	7.1274e-01	8.4461e-01	NO
MMAR_RS00360	MMAR_RS00360	DUF1707 SHOCT-like domain-containing protein	General	1.0933	7.1343e-01	8.4502e-01	NO
MMAR_RS25650	MMAR_RS25650	alpha/beta fold hydrolase	General	1.0933	7.1343e-01	8.4502e-01	NO
MMAR_RS06765	MMAR_RS06765	macrolide-binding ATPase MABP-1	General	-0.2260	7.1555e-01	8.4728e-01	NO
MMAR_RS17665	MMAR_RS17665	MerR family transcriptional regulator	General	-1.2904	7.1568e-01	8.4728e-01	NO
MMAR_RS08160	MMAR_RS08160	iron-siderophore ABC transporter substrate-binding protein	General	1.2344	7.1621e-01	8.4770e-01	NO
MMAR_RS20395	MMAR_RS20395	adenylate/guanylate cyclase domain-containing protein	General	-1.0456	7.1850e-01	8.4995e-01	NO
MMAR_RS24910	MMAR_RS24910	LppP/LprE family lipoprotein	General	-1.0456	7.1850e-01	8.4995e-01	NO
MMAR_RS27050	MMAR_RS27050	metallopeptidase family protein	General	1.0751	7.1862e-01	8.4995e-01	NO
MMAR_RS01605	MMAR_RS01605	maltokinase N-terminal cap-like domain-containing protein	General	0.4029	7.2131e-01	8.5293e-01	NO
MMAR_RS20735	MMAR_RS20735	AAA family ATPase	General	0.1757	7.2233e-01	8.5393e-01	NO
MMAR_RS01540	MMAR_RS01540	O-methyltransferase	General	1.1261	7.2336e-01	8.5494e-01	NO
MMAR_RS03705	MMAR_RS03705	LON peptidase substrate-binding domain-containing protein	General	-1.0828	7.2658e-01	8.5854e-01	NO
MMAR_RS30795	MMAR_RS30795	type I polyketide synthase	General	-0.2834	7.2740e-01	8.5931e-01	NO
MMAR_RS16985	MMAR_RS16985	wax ester/triacylglycerol synthase family O-acyltransferase	General	-0.8882	7.2822e-01	8.6007e-01	NO
MMAR_RS06325	manB	mannose-1-phosphate guanylyltransferase	General	-0.3843	7.2840e-01	8.6008e-01	NO
MMAR_RS11925	nadC	carboxylating nicotinate-nucleotide diphosphorylase	General	-0.3305	7.2909e-01	8.6069e-01	NO
MMAR_RS06545	MMAR_RS06545	3-hydroxyacyl-CoA dehydrogenase family protein	General	-0.2511	7.3096e-01	8.6257e-01	NO
MMAR_RS09100	dxr	1-deoxy-D-xylulose-5-phosphate reductoisomerase	General	0.1415	7.3103e-01	8.6257e-01	NO
MMAR_RS23860	MMAR_RS23860	M24 family metallopeptidase	General	-1.0545	7.3135e-01	8.6274e-01	NO
MMAR_RS03905	MMAR_RS03905	acyl-[acyl-carrier-protein	General	0.2847	7.3158e-01	8.6281e-01	NO
MMAR_RS17120	MMAR_RS17120	WS/DGAT/MGAT family O-acyltransferase	General	-0.8415	7.3265e-01	8.6387e-01	NO
MMAR_RS23165	MMAR_RS23165	MBL fold metallo-hydrolase	General	-0.1320	7.3289e-01	8.6394e-01	NO
MMAR_RS09400	MMAR_RS09400	carbohydrate ABC transporter permease	General	0.9379	7.3614e-01	8.6654e-01	NO
MMAR_RS14235	MMAR_RS14235	hypothetical protein	General	0.9379	7.3614e-01	8.6654e-01	NO
MMAR_RS14660	MMAR_RS14660	DUF3179 domain-containing protein	General	0.9379	7.3614e-01	8.6654e-01	NO
MMAR_RS19395	MMAR_RS19395	DUF7257 domain-containing protein	General	0.9379	7.3614e-01	8.6654e-01	NO
MMAR_RS20680	MMAR_RS20680	Rrf2 family transcriptional regulator	General	0.9379	7.3614e-01	8.6654e-01	NO
MMAR_RS27445	MMAR_RS27445	lipoprotein LppJ family protein	General	0.9379	7.3614e-01	8.6654e-01	NO
MMAR_RS10535	car	carboxylic acid reductase	General	1.0495	7.3692e-01	8.6706e-01	NO
MMAR_RS27100	MMAR_RS27100	hypothetical protein	General	-0.3439	7.3693e-01	8.6706e-01	NO
MMAR_RS11465	MMAR_RS11465	TVP38/TMEM64 family protein	General	-0.1546	7.3722e-01	8.6719e-01	NO
MMAR_RS05155	MMAR_RS05155	formylglycine-generating enzyme family protein	General	1.0041	7.3795e-01	8.6764e-01	NO
MMAR_RS19330	MMAR_RS19330	mannan-binding family protein	General	1.0041	7.3795e-01	8.6764e-01	NO
MMAR_RS14140	MMAR_RS14140	MPT63 family protein	General	-0.1704	7.3901e-01	8.6869e-01	NO
MMAR_RS07385	MMAR_RS07385	CaiB/BaiF CoA transferase family protein	General	-1.0072	7.3938e-01	8.6891e-01	NO
MMAR_RS21390	MMAR_RS21390	DEAD/DEAH box helicase family protein	General	0.2120	7.3959e-01	8.6896e-01	NO
MMAR_RS11935	hisD	histidinol dehydrogenase	General	0.2064	7.4188e-01	8.7143e-01	NO
MMAR_RS06375	MMAR_RS06375	FAD-dependent oxidoreductase	General	0.2188	7.4319e-01	8.7277e-01	NO
MMAR_RS03225	secE2	calcium dodecin	General	0.8820	7.4542e-01	8.7352e-01	NO
MMAR_RS06215	MMAR_RS06215	acyl-CoA carboxylase subunit epsilon	General	0.8820	7.4542e-01	8.7352e-01	NO
MMAR_RS06845	MMAR_RS06845	bifunctional 2-methylcitrate synthase/citrate synthase	General	0.8820	7.4542e-01	8.7352e-01	NO
MMAR_RS08710	MMAR_RS08710	LLM class flavin-dependent oxidoreductase	General	1.1441	7.4526e-01	8.7352e-01	NO
MMAR_RS09705	MMAR_RS09705	winged helix-turn-helix domain-containing protein	General	0.8976	7.4485e-01	8.7352e-01	NO
MMAR_RS10485	MMAR_RS10485	DUF2617 family protein	General	0.8820	7.4542e-01	8.7352e-01	NO
MMAR_RS10845	aroQ	type II 3-dehydroquinate dehydratase	General	-0.3331	7.4487e-01	8.7352e-01	NO
MMAR_RS11125	MMAR_RS11125	lysophospholipid acyltransferase family protein	General	0.8976	7.4485e-01	8.7352e-01	NO
MMAR_RS15240	MMAR_RS15240	bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase	General	0.8976	7.4485e-01	8.7352e-01	NO
MMAR_RS21020	MMAR_RS21020	NAD(P)-dependent malic enzyme	General	-0.1665	7.4613e-01	8.7416e-01	NO
MMAR_RS18360	hrcA	heat-inducible transcriptional repressor HrcA	General	0.2855	7.4655e-01	8.7443e-01	NO
MMAR_RS23470	MMAR_RS23470	SRPBCC family protein	General	0.2150	7.4676e-01	8.7448e-01	NO
MMAR_RS21525	MMAR_RS21525	NAD-dependent deacylase	General	-0.9501	7.4728e-01	8.7488e-01	NO
MMAR_RS03585	MMAR_RS03585	neutral zinc metallopeptidase	General	0.2749	7.4781e-01	8.7509e-01	NO
MMAR_RS11400	fabG1	3-oxoacyl-ACP reductase FabG1	General	0.2749	7.4781e-01	8.7509e-01	NO
MMAR_RS02785	MMAR_RS02785	NADP-dependent oxidoreductase	General	-0.7099	7.4931e-01	8.7581e-01	NO
MMAR_RS08535	MMAR_RS08535	MmpS family transport accessory protein	General	-0.7099	7.4931e-01	8.7581e-01	NO
MMAR_RS17210	MMAR_RS17210	alpha/beta fold hydrolase	General	-0.7099	7.4931e-01	8.7581e-01	NO
MMAR_RS20185	MMAR_RS20185	hypothetical protein	General	-0.7099	7.4931e-01	8.7581e-01	NO
MMAR_RS27430	MMAR_RS27430	ADP-ribosyltransferase	General	-0.7099	7.4931e-01	8.7581e-01	NO
MMAR_RS01210	MMAR_RS01210	DUF2127 domain-containing protein	General	0.8922	7.5036e-01	8.7622e-01	NO
MMAR_RS05410	MMAR_RS05410	PPE family protein	General	0.8922	7.5036e-01	8.7622e-01	NO
MMAR_RS20795	MMAR_RS20795	C39 family peptidase	General	0.8922	7.5036e-01	8.7622e-01	NO
MMAR_RS25265	MMAR_RS25265	SDR family oxidoreductase	General	0.8922	7.5036e-01	8.7622e-01	NO
MMAR_RS17775	MMAR_RS17775	phospholipase C	General	0.1955	7.5061e-01	8.7631e-01	NO
MMAR_RS02320	MMAR_RS02320	TetR/AcrR family transcriptional regulator	General	0.3990	7.5127e-01	8.7687e-01	NO
MMAR_RS01225	MMAR_RS01225	TetR/AcrR family transcriptional regulator	General	-0.9319	7.5182e-01	8.7730e-01	NO
MMAR_RS06540	MMAR_RS06540	SOS response-associated peptidase	General	0.9573	7.5206e-01	8.7737e-01	NO
MMAR_RS05025	mftR	mycofactocin system transcriptional regulator MftR	General	0.2575	7.5320e-01	8.7788e-01	NO
MMAR_RS09770	pspA	phage shock protein PspA	General	-0.2856	7.5294e-01	8.7788e-01	NO
MMAR_RS14005	MMAR_RS14005	TetR/AcrR family transcriptional regulator	General	0.2346	7.5296e-01	8.7788e-01	NO
MMAR_RS24780	MMAR_RS24780	PE-PPE domain-containing protein	General	0.2575	7.5320e-01	8.7788e-01	NO
MMAR_RS05675	MMAR_RS05675	winged helix-turn-helix transcriptional regulator	General	0.8496	7.5565e-01	8.8032e-01	NO
MMAR_RS10800	MMAR_RS10800	secondary thiamine-phosphate synthase enzyme YjbQ	General	0.2539	7.5560e-01	8.8032e-01	NO
MMAR_RS11230	MMAR_RS11230	heme o synthase	General	-0.3375	7.5621e-01	8.8077e-01	NO
MMAR_RS19775	MMAR_RS19775	dipeptidase	General	-0.8075	7.5724e-01	8.8176e-01	NO
MMAR_RS21160	glgC	glucose-1-phosphate adenylyltransferase	General	0.8728	7.5833e-01	8.8282e-01	NO
MMAR_RS23865	MMAR_RS23865	amidohydrolase family protein	General	0.8592	7.5922e-01	8.8365e-01	NO
MMAR_RS09460	MMAR_RS09460	CocE/NonD family hydrolase	General	0.1631	7.6096e-01	8.8525e-01	NO
MMAR_RS10890	MMAR_RS10890	serine hydrolase domain-containing protein	General	0.3479	7.6085e-01	8.8525e-01	NO
MMAR_RS05955	sdhC	succinate dehydrogenase, cytochrome b556 subunit	General	-0.2218	7.6167e-01	8.8570e-01	NO
MMAR_RS20375	MMAR_RS20375	acetyl-CoA C-acetyltransferase	General	0.1626	7.6169e-01	8.8570e-01	NO
MMAR_RS27320	MMAR_RS27320	ESX-1 secretion-associated protein	General	0.1581	7.6215e-01	8.8602e-01	NO
MMAR_RS21130	MMAR_RS21130	TetR/AcrR family transcriptional regulator	General	-0.2813	7.6264e-01	8.8639e-01	NO
MMAR_RS14875	MMAR_RS14875	TetR/AcrR family transcriptional regulator	General	-0.1907	7.6291e-01	8.8649e-01	NO
MMAR_RS20530	MMAR_RS20530	homoserine dehydrogenase	General	-0.3587	7.6322e-01	8.8664e-01	NO
MMAR_RS10140	MMAR_RS10140	alpha/beta fold hydrolase	General	0.3498	7.6753e-01	8.9144e-01	NO
MMAR_RS01205	MMAR_RS01205	enoyl-CoA hydratase/isomerase family protein	General	0.2424	7.6901e-01	8.9295e-01	NO
MMAR_RS03180	MMAR_RS03180	aldose 1-epimerase	General	-0.2070	7.7184e-01	8.9581e-01	NO
MMAR_RS09680	MMAR_RS09680	acyl-CoA dehydrogenase family protein	General	-0.1623	7.7167e-01	8.9581e-01	NO
MMAR_RS30355	MMAR_RS30355	MmpS family transport accessory protein	General	-0.7999	7.7204e-01	8.9585e-01	NO
MMAR_RS02305	MMAR_RS02305	hypothetical protein	General	-0.8455	7.7251e-01	8.9617e-01	NO
MMAR_RS03285	MMAR_RS03285	ethanolamine ammonia-lyase subunit EutB	General	0.1628	7.7287e-01	8.9639e-01	NO
MMAR_RS06620	MMAR_RS06620	sensor histidine kinase	General	-0.1666	7.7407e-01	8.9642e-01	NO
MMAR_RS08150	MMAR_RS08150	DUF3349 domain-containing protein	General	-0.0547	7.7327e-01	8.9642e-01	NO
MMAR_RS13105	fadD1	fatty-acid--CoA ligase FadD1	General	-0.2534	7.7416e-01	8.9642e-01	NO
MMAR_RS14015	MMAR_RS14015	zinc-binding dehydrogenase	General	-0.8462	7.7359e-01	8.9642e-01	NO
MMAR_RS14630	MMAR_RS14630	cutinase family protein	General	-0.1155	7.7346e-01	8.9642e-01	NO
MMAR_RS17555	htpG	molecular chaperone HtpG	General	-0.1583	7.7414e-01	8.9642e-01	NO
MMAR_RS25300	MMAR_RS25300	PE family protein	General	0.7191	7.7415e-01	8.9642e-01	NO
MMAR_RS21000	MMAR_RS21000	hypothetical protein	General	0.3971	7.7511e-01	8.9731e-01	NO
MMAR_RS04900	rpoB	DNA-directed RNA polymerase subunit beta	General	0.1088	7.7578e-01	8.9787e-01	NO
MMAR_RS06005	MMAR_RS06005	HNH endonuclease signature motif containing protein	General	0.9699	7.7605e-01	8.9797e-01	NO
MMAR_RS05200	rpsE	30S ribosomal protein S5	General	-0.1387	7.7630e-01	8.9806e-01	NO
MMAR_RS00630	MMAR_RS00630	NDMA-dependent alcohol dehydrogenase	General	0.0776	7.7921e-01	9.0081e-01	NO
MMAR_RS05735	MMAR_RS05735	TIGR03667 family PPOX class F420-dependent oxidoreductase	General	-0.8131	7.7889e-01	9.0081e-01	NO
MMAR_RS18330	MMAR_RS18330	PhoH family protein	General	0.1251	7.7922e-01	9.0081e-01	NO
MMAR_RS14495	MMAR_RS14495	cutinase family protein	General	0.2613	7.7994e-01	9.0122e-01	NO
MMAR_RS17410	MMAR_RS17410	acyl carrier protein	General	0.2613	7.7994e-01	9.0122e-01	NO
MMAR_RS01400	MMAR_RS01400	cyclic nucleotide-binding domain-containing protein	General	-0.8520	7.8049e-01	9.0125e-01	NO
MMAR_RS10820	MMAR_RS10820	shikimate dehydrogenase	General	-0.8520	7.8049e-01	9.0125e-01	NO
MMAR_RS24470	MMAR_RS24470	DUF5134 domain-containing protein	General	-0.1467	7.8052e-01	9.0125e-01	NO
MMAR_RS24610	MMAR_RS24610	DHA2 family efflux MFS transporter permease subunit	General	0.7006	7.8083e-01	9.0141e-01	NO
MMAR_RS01215	MMAR_RS01215	PaaI family thioesterase	General	-0.7659	7.8385e-01	9.0218e-01	NO
MMAR_RS02165	MMAR_RS02165	M13 family metallopeptidase	General	0.1086	7.8236e-01	9.0218e-01	NO
MMAR_RS05570	MMAR_RS05570	Rv1453 family transcriptional regulator	General	-0.7659	7.8385e-01	9.0218e-01	NO
MMAR_RS06090	phoU	phosphate signaling complex protein PhoU	General	-0.7659	7.8385e-01	9.0218e-01	NO
MMAR_RS07280	nuoK	NADH-quinone oxidoreductase subunit NuoK	General	0.8265	7.8389e-01	9.0218e-01	NO
MMAR_RS08650	MMAR_RS08650	alpha/beta hydrolase	General	0.9838	7.8310e-01	9.0218e-01	NO
MMAR_RS09485	MMAR_RS09485	ACP phosphodiesterase PptH	General	-0.1702	7.8413e-01	9.0218e-01	NO
MMAR_RS09840	MMAR_RS09840	class III extradiol ring-cleavage dioxygenase family protein	General	-0.7659	7.8385e-01	9.0218e-01	NO
MMAR_RS10765	MMAR_RS10765	transglutaminase family protein	General	0.2580	7.8390e-01	9.0218e-01	NO
MMAR_RS10870	MMAR_RS10870	hypothetical protein	General	-0.7659	7.8385e-01	9.0218e-01	NO
MMAR_RS11240	otsB	trehalose-phosphatase	General	-0.1226	7.8331e-01	9.0218e-01	NO
MMAR_RS11710	MMAR_RS11710	glycosyltransferase family 2 protein	General	-0.3235	7.8258e-01	9.0218e-01	NO
MMAR_RS20230	MMAR_RS20230	Lrp/AsnC family transcriptional regulator	General	-0.7988	7.8230e-01	9.0218e-01	NO
MMAR_RS20955	MMAR_RS20955	cytochrome P450	General	-0.1332	7.8423e-01	9.0218e-01	NO
MMAR_RS25320	ipdF	(5R,7aS)-5-hydroxy-7a-methyl-1-oxo-2,3,5,6,7,7a-hexahydro-1H-indene-carboxyl-CoA reductase	General	-0.7659	7.8385e-01	9.0218e-01	NO
MMAR_RS17190	MMAR_RS17190	CDP-diacylglycerol diphosphatase	General	0.2720	7.8501e-01	9.0287e-01	NO
MMAR_RS04830	MMAR_RS04830	alpha/beta fold hydrolase	General	-0.2614	7.8630e-01	9.0362e-01	NO
MMAR_RS04990	rpsG	30S ribosomal protein S7	General	-0.1322	7.8595e-01	9.0362e-01	NO
MMAR_RS05850	MMAR_RS05850	heme-binding protein	General	0.2616	7.8629e-01	9.0362e-01	NO
MMAR_RS20085	MMAR_RS20085	TetR/AcrR family transcriptional regulator	General	-0.6438	7.8676e-01	9.0362e-01	NO
MMAR_RS22515	MMAR_RS22515	alpha-ketoglutarate-dependent dioxygenase AlkB	General	-0.6438	7.8676e-01	9.0362e-01	NO
MMAR_RS24415	lmeA	mannan chain length control protein LmeA	General	-0.6438	7.8676e-01	9.0362e-01	NO
MMAR_RS14430	MMAR_RS14430	hypothetical protein	General	0.0779	7.8707e-01	9.0377e-01	NO
MMAR_RS16100	MMAR_RS16100	SRPBCC family protein	General	-0.0980	7.8883e-01	9.0558e-01	NO
MMAR_RS20325	MMAR_RS20325	P1 family peptidase	General	-0.6492	7.8944e-01	9.0607e-01	NO
MMAR_RS11585	MMAR_RS11585	WbqC family protein	General	0.6702	7.8963e-01	9.0609e-01	NO
MMAR_RS04380	MMAR_RS04380	VOC family protein	General	0.1343	7.9004e-01	9.0614e-01	NO
MMAR_RS26325	MMAR_RS26325	hypothetical protein	General	0.1343	7.9004e-01	9.0614e-01	NO
MMAR_RS10315	MMAR_RS10315	hypothetical protein	General	0.2704	7.9141e-01	9.0750e-01	NO
MMAR_RS12045	MMAR_RS12045	NINE protein	General	-0.1896	7.9264e-01	9.0870e-01	NO
MMAR_RS25440	MMAR_RS25440	metal ABC transporter ATP-binding protein	General	-0.6527	7.9311e-01	9.0902e-01	NO
MMAR_RS02740	MMAR_RS02740	hypothetical protein	General	0.6991	7.9459e-01	9.1051e-01	NO
MMAR_RS00940	MMAR_RS00940	WXG100 family type VII secretion target	General	0.6218	7.9579e-01	9.1168e-01	NO
MMAR_RS05515	MMAR_RS05515	rhomboid-like protein	General	-0.7503	7.9647e-01	9.1224e-01	NO
MMAR_RS00265	MMAR_RS00265	DUF5631 domain-containing protein	General	0.7679	8.0252e-01	9.1875e-01	NO
MMAR_RS21790	ychF	redox-regulated ATPase YchF	General	0.7679	8.0252e-01	9.1875e-01	NO
MMAR_RS17385	MMAR_RS17385	Acg family FMN-binding oxidoreductase	General	0.1285	8.0331e-01	9.1902e-01	NO
MMAR_RS18725	MMAR_RS18725	adenylate/guanylate cyclase domain-containing protein	General	0.1336	8.0307e-01	9.1902e-01	NO
MMAR_RS24775	MMAR_RS24775	hypothetical protein	General	-0.8394	8.0315e-01	9.1902e-01	NO
MMAR_RS09970	ppgK	polyphosphate--glucose phosphotransferase	General	-0.7079	8.0412e-01	9.1953e-01	NO
MMAR_RS21270	MMAR_RS21270	FAS1-like dehydratase domain-containing protein	General	-0.7079	8.0412e-01	9.1953e-01	NO
MMAR_RS25235	MMAR_RS25235	acyl-CoA dehydrogenase family protein	General	-0.9042	8.0505e-01	9.2038e-01	NO
MMAR_RS03580	MMAR_RS03580	M28 family peptidase	General	0.0774	8.0581e-01	9.2082e-01	NO
MMAR_RS17585	MMAR_RS17585	putative quinol monooxygenase	General	0.8007	8.0579e-01	9.2082e-01	NO
MMAR_RS05825	MMAR_RS05825	DUF3017 domain-containing protein	General	0.2883	8.0627e-01	9.2113e-01	NO
MMAR_RS23785	MMAR_RS23785	hypothetical protein	General	0.7497	8.0746e-01	9.2228e-01	NO
MMAR_RS00175	MMAR_RS00175	SDR family NAD(P)-dependent oxidoreductase	General	0.6889	8.0793e-01	9.2239e-01	NO
MMAR_RS23405	MMAR_RS23405	helicase-associated domain-containing protein	General	0.6889	8.0793e-01	9.2239e-01	NO
MMAR_RS06470	mddA	methanethiol S-methyltransferase	General	-0.6928	8.0822e-01	9.2251e-01	NO
MMAR_RS12065	MMAR_RS12065	acyl-CoA thioesterase II	General	0.2153	8.0931e-01	9.2333e-01	NO
MMAR_RS13640	MMAR_RS13640	sulfate/molybdate ABC transporter ATP-binding protein	General	0.6999	8.0917e-01	9.2333e-01	NO
MMAR_RS08315	MMAR_RS08315	glycosyltransferase family 4 protein	General	-0.7547	8.1060e-01	9.2459e-01	NO
MMAR_RS00315	MMAR_RS00315	SDR family oxidoreductase	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS00530	MMAR_RS00530	2TM domain-containing protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS00980	MMAR_RS00980	hypothetical protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS01770	MMAR_RS01770	aldehyde dehydrogenase family protein	General	0.0894	8.1192e-01	9.2487e-01	NO
MMAR_RS01855	MMAR_RS01855	nuclear transport factor 2 family protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS01975	MMAR_RS01975	HpcH/HpaI aldolase family protein	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS01980	MMAR_RS01980	SDR family NAD(P)-dependent oxidoreductase	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS03535	thiE	thiamine phosphate synthase	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS04245	MMAR_RS04245	ketopantoate reductase family protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS04465	MMAR_RS04465	class I SAM-dependent methyltransferase	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS04555	MMAR_RS04555	PPE family protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS04915	MMAR_RS04915	neutral ceramidase	General	-0.2504	8.1828e-01	9.2487e-01	NO
MMAR_RS06080	MMAR_RS06080	DUF5994 family protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS06240	MMAR_RS06240	5-(carboxyamino)imidazole ribonucleotide synthase	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS07835	MMAR_RS07835	LLM class F420-dependent oxidoreductase	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS08215	MMAR_RS08215	NUDIX hydrolase	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS08500	MMAR_RS08500	fumarylacetoacetate hydrolase family protein	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS08590	MMAR_RS08590	DUF3515 domain-containing protein	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS09170	MMAR_RS09170	PE family protein	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS09745	MMAR_RS09745	putative quinol monooxygenase	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS10035	MMAR_RS10035	class I SAM-dependent RNA methyltransferase	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS11485	lipL	esterase/beta-lactamase LipL	General	0.1068	8.1252e-01	9.2487e-01	NO
MMAR_RS13265	MMAR_RS13265	DUF4407 domain-containing protein	General	-0.2327	8.2085e-01	9.2487e-01	NO
MMAR_RS14385	MMAR_RS14385	Rv1363c family protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS14415	MMAR_RS14415	type VII secretion system ESX-1 target, MMAR_2894 family	General	-0.1856	8.1531e-01	9.2487e-01	NO
MMAR_RS14450	MMAR_RS14450	hypothetical protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS30270	MMAR_RS30270	LLM class flavin-dependent oxidoreductase	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS14575	MMAR_RS14575	MMP endo-(1,4)-3-O-methyl-alpha-D-mannosidase	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS15195	MMAR_RS15195	precorrin-8X methylmutase	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS15255	MMAR_RS15255	phosphoinositide-specific phospholipase C-related protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS18650	MMAR_RS18650	hypothetical protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS19935	MMAR_RS19935	PPE family protein	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS20090	MMAR_RS20090	enoyl-CoA hydratase/isomerase family protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS20610	MMAR_RS20610	LysR family transcriptional regulator	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS21050	MMAR_RS21050	ABC transporter ATP-binding protein	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS22400	MMAR_RS22400	LpqN/LpqT family lipoprotein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS22475	MMAR_RS22475	hypothetical protein	General	0.1974	8.2013e-01	9.2487e-01	NO
MMAR_RS22540	MMAR_RS22540	hypothetical protein	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS22735	MMAR_RS22735	enoyl-CoA hydratase family protein	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS22850	MMAR_RS22850	PE family protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS22900	MMAR_RS22900	SAM-dependent methyltransferase	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS23325	MMAR_RS23325	SRPBCC family protein	General	-0.2024	8.1571e-01	9.2487e-01	NO
MMAR_RS23485	MMAR_RS23485	hypothetical protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS23805	MMAR_RS23805	acyl-CoA dehydrogenase family protein	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS23930	MMAR_RS23930	LLM class flavin-dependent oxidoreductase	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS25530	MMAR_RS25530	alpha/beta fold hydrolase	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS25855	MMAR_RS25855	ABC transporter permease	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS25970	MMAR_RS25970	cytochrome P450	General	0.5624	8.1566e-01	9.2487e-01	NO
MMAR_RS26255	MMAR_RS26255	YbaB/EbfC family nucleoid-associated protein	General	0.1323	8.1841e-01	9.2487e-01	NO
MMAR_RS26345	MMAR_RS26345	hypothetical protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS26350	MMAR_RS26350	NAD(P)H-dependent amine dehydrogenase family protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS26425	MMAR_RS26425	ATP-dependent DNA ligase	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS26475	MMAR_RS26475	AraC family transcriptional regulator	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS27210	MMAR_RS27210	PPE domain-containing protein	General	0.5528	8.2090e-01	9.2487e-01	NO
MMAR_RS02280	MMAR_RS02280	hypothetical protein	General	0.6330	8.2452e-01	9.2689e-01	NO
MMAR_RS02485	MMAR_RS02485	acetyl-CoA C-acetyltransferase	General	-0.1264	8.2324e-01	9.2689e-01	NO
MMAR_RS05920	MMAR_RS05920	sigma-70 family RNA polymerase sigma factor	General	0.6330	8.2452e-01	9.2689e-01	NO
MMAR_RS06640	MMAR_RS06640	GNAT family N-acetyltransferase	General	0.6330	8.2452e-01	9.2689e-01	NO
