gene_id	gene_symbol	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6	protein
MMAR_RS21775	MMAR_RS21775	6.7406	0.0000	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	hypothetical protein
MMAR_RS21780	MMAR_RS21780	5.1823	7.1874	0.0000	4.9436	0.0000	0.0000	5.4136	5.4136	0.0000	EspK C-terminal domain-containing protein
MMAR_RS21785	MMAR_RS21785	0.0000	6.6074	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS21790	ychF	7.1522	6.6074	0.0000	5.9199	5.7280	0.0000	6.9758	6.9758	0.0000	redox-regulated ATPase YchF
MMAR_RS21795	MMAR_RS21795	8.1471	8.7657	8.3031	8.2227	7.9288	8.3457	9.4688	9.4688	8.4190	DUF6542 domain-containing protein
MMAR_RS21800	MMAR_RS21800	7.4721	8.7657	8.3031	7.7102	8.1208	7.7629	8.5531	8.5531	6.8425	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
MMAR_RS21805	MMAR_RS21805	5.1823	8.5962	8.3031	5.9199	7.1259	6.7695	8.5531	8.5531	6.8425	lipid droplet-associated protein
MMAR_RS21810	xseA	0.0000	7.1874	6.5072	0.0000	4.1965	0.0000	8.1916	8.1916	7.8362	exodeoxyribonuclease VII large subunit
MMAR_RS21815	MMAR_RS21815	6.7406	7.1874	0.0000	4.9436	0.0000	5.7827	6.3965	6.3965	5.8550	exodeoxyribonuclease VII small subunit
MMAR_RS21820	MMAR_RS21820	7.1522	5.6221	6.5072	8.6001	7.1259	5.7827	6.3965	6.3965	6.8425	3-beta-hydroxysteroid dehydrogenase
MMAR_RS21825	MMAR_RS21825	8.3165	8.4041	7.0868	8.7067	7.9288	10.8445	8.5531	8.5531	7.4232	DUF7218 family protein
MMAR_RS21830	MMAR_RS21830	6.7406	5.6221	6.5072	4.9436	5.7280	6.7695	0.0000	0.0000	0.0000	heme-binding protein
MMAR_RS21835	MMAR_RS21835	0.0000	0.0000	6.5072	0.0000	4.1965	0.0000	5.4136	5.4136	0.0000	PE family protein
MMAR_RS21840	MMAR_RS21840	0.0000	7.1874	5.5229	6.9080	5.7280	0.0000	6.9758	6.9758	0.0000	carboxylesterase/lipase family protein
MMAR_RS21845	MMAR_RS21845	7.1522	6.6074	6.5072	4.9436	5.7280	5.7827	0.0000	0.0000	5.8550	AI-2E family transporter
MMAR_RS21850	MMAR_RS21850	5.1823	0.0000	7.0868	5.9199	6.1362	5.7827	0.0000	0.0000	7.8362	dienelactone hydrolase family protein
MMAR_RS21855	MMAR_RS21855	5.1823	0.0000	5.5229	5.9199	5.7280	5.7827	6.3965	6.3965	0.0000	DUF4245 domain-containing protein
MMAR_RS21860	glpX	6.1623	6.6074	7.4992	6.9080	6.7143	5.7827	8.5531	8.5531	7.8362	class II fructose-bisphosphatase
MMAR_RS21865	MMAR_RS21865	7.1522	8.1824	8.0815	5.9199	6.1362	5.7827	7.7082	7.7082	7.8362	class II fumarate hydratase
MMAR_RS21870	MMAR_RS21870	8.1471	7.1874	5.5229	4.9436	6.4540	6.7695	6.9758	6.9758	7.4232	DUF3824 domain-containing protein
MMAR_RS21875	MMAR_RS21875	5.1823	6.6074	7.0868	0.0000	4.1965	0.0000	5.4136	5.4136	6.8425	adenylate/guanylate cyclase domain-containing protein
MMAR_RS21880	MMAR_RS21880	7.4721	8.5962	8.3031	8.2227	6.1362	8.5674	8.8419	8.8419	7.4232	polysaccharide deacetylase family protein
MMAR_RS21885	MMAR_RS21885	9.3921	10.3485	10.4464	8.9862	8.3679	11.0049	10.3804	10.3804	9.6390	RNA 5'-3' helicase PhoH2
MMAR_RS21890	MMAR_RS21890	11.7863	12.2510	12.2464	10.4205	10.4020	11.6874	12.2985	12.2985	12.5715	acyl-ACP desaturase
MMAR_RS21895	glyA	5.1823	8.5962	6.5072	7.4889	5.7280	7.3501	6.9758	6.9758	8.1568	serine hydroxymethyltransferase
MMAR_RS21900	coaA	6.7406	7.1874	7.0868	5.9199	5.7280	0.0000	6.3965	6.3965	6.8425	type I pantothenate kinase
MMAR_RS21905	MMAR_RS21905	5.1823	5.6221	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	PE family protein
MMAR_RS21910	MMAR_RS21910	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS21915	MMAR_RS21915	0.0000	0.0000	0.0000	0.0000	6.1362	0.0000	5.4136	5.4136	0.0000	hypothetical protein
MMAR_RS21920	MMAR_RS21920	5.1823	5.6221	7.0868	5.9199	5.1566	6.7695	0.0000	0.0000	5.8550	(2Z,6E)-farnesyl diphosphate synthase
MMAR_RS21925	trhA	9.4660	8.1824	7.4992	10.2190	9.6409	10.0056	6.9758	6.9758	8.4190	PAQR family membrane homeostasis protein TrhA
MMAR_RS21930	MMAR_RS21930	6.7406	5.6221	5.5229	7.2275	6.4540	5.7827	5.4136	5.4136	8.6408	nuclear transport factor 2 family protein
MMAR_RS21935	MMAR_RS21935	5.1823	7.5999	7.0868	6.4969	7.1259	7.3501	6.9758	6.9758	0.0000	thioredoxin domain-containing protein
MMAR_RS21940	MMAR_RS21940	0.0000	5.6221	6.5072	0.0000	0.0000	5.7827	5.4136	5.4136	5.8550	hypothetical protein
MMAR_RS21945	mca	6.1623	7.1874	0.0000	4.9436	6.1362	0.0000	6.3965	6.3965	6.8425	mycothiol conjugate amidase Mca
MMAR_RS21950	MMAR_RS21950	0.0000	0.0000	5.5229	5.9199	5.1566	0.0000	5.4136	5.4136	0.0000	DUF4307 domain-containing protein
MMAR_RS21955	greA	9.1446	8.4041	8.4952	8.6001	8.0280	8.0835	9.1891	9.1891	9.0026	transcription elongation factor GreA
MMAR_RS21960	MMAR_RS21960	7.7338	8.1824	7.0868	6.9080	6.7143	7.3501	8.1916	8.1916	8.4190	cystathionine gamma-synthase
MMAR_RS21965	MMAR_RS21965	8.4680	8.4041	8.3031	5.9199	6.9348	6.7695	6.9758	6.9758	7.4232	RDD family protein
MMAR_RS21970	MMAR_RS21970	6.7406	8.4041	6.5072	6.4969	7.1259	8.7596	6.3965	6.3965	7.8362	cystathionine beta-synthase
MMAR_RS21975	MMAR_RS21975	9.3921	8.5962	9.4002	9.8517	8.4416	11.4006	8.9672	8.9672	7.8362	alpha/beta hydrolase
MMAR_RS21980	MMAR_RS21980	7.4721	7.1874	7.4992	7.2275	5.7280	8.0835	6.3965	6.3965	6.8425	SGNH/GDSL hydrolase family protein
MMAR_RS21985	MMAR_RS21985	8.1471	7.9204	8.0815	8.0712	7.2947	7.7629	8.1916	8.1916	8.1568	acetyl-CoA C-acetyltransferase
MMAR_RS21990	MMAR_RS21990	11.0496	10.9152	10.7774	10.7297	11.9168	10.6152	10.7725	10.7725	10.6381	Bax inhibitor-1/YccA family protein
MMAR_RS21995	MMAR_RS21995	5.1823	5.6221	6.5072	4.9436	4.1965	6.7695	0.0000	0.0000	0.0000	enoyl-CoA hydratase/isomerase family protein
MMAR_RS22000	MMAR_RS22000	6.7406	5.6221	0.0000	6.4969	5.7280	0.0000	6.3965	6.3965	5.8550	enoyl-CoA hydratase
MMAR_RS22005	MMAR_RS22005	8.1471	7.1874	6.5072	6.4969	7.7074	7.3501	6.3965	6.3965	9.0026	alpha/beta hydrolase
MMAR_RS22010	MMAR_RS22010	0.0000	0.0000	0.0000	4.9436	4.1965	5.7827	0.0000	0.0000	0.0000	PE family protein
MMAR_RS22015	MMAR_RS22015	0.0000	5.6221	5.5229	4.9436	4.1965	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS22020	MMAR_RS22020	6.1623	6.6074	0.0000	5.9199	0.0000	0.0000	6.3965	6.3965	0.0000	rhodanese-like domain-containing protein
MMAR_RS22025	MMAR_RS22025	0.0000	6.6074	6.5072	4.9436	4.1965	7.3501	6.3965	6.3965	0.0000	cysteine dioxygenase
MMAR_RS22030	MMAR_RS22030	0.0000	6.6074	0.0000	4.9436	4.1965	5.7827	0.0000	0.0000	0.0000	lipoprotein LpqV
MMAR_RS22035	MMAR_RS22035	5.1823	6.6074	5.5229	5.9199	6.1362	7.7629	5.4136	5.4136	0.0000	patatin family protein
MMAR_RS22040	MMAR_RS22040	5.1823	0.0000	0.0000	4.9436	4.1965	0.0000	5.4136	5.4136	6.8425	patatin-like phospholipase family protein
MMAR_RS22045	MMAR_RS22045	5.1823	5.6221	5.5229	0.0000	5.1566	5.7827	5.4136	5.4136	0.0000	class II glutamine amidotransferase
MMAR_RS22050	MMAR_RS22050	6.7406	7.5999	5.5229	6.9080	6.7143	0.0000	6.9758	6.9758	6.8425	SRPBCC family protein
MMAR_RS22055	MMAR_RS22055	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS22060	MMAR_RS22060	0.0000	0.0000	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	formylglycine-generating enzyme family protein
MMAR_RS22065	MMAR_RS22065	8.6052	6.6074	7.8195	5.9199	5.7280	7.3501	7.7082	7.7082	8.8330	HAD family hydrolase
MMAR_RS22070	MMAR_RS22070	9.3921	9.5014	9.8147	8.4849	7.9288	8.3457	9.2885	9.2885	9.6390	arylsulfatase
MMAR_RS22075	MMAR_RS22075	5.1823	0.0000	0.0000	4.9436	0.0000	6.7695	0.0000	0.0000	0.0000	NAD(P)H-dependent amine dehydrogenase family protein
MMAR_RS22080	MMAR_RS22080	6.7406	7.1874	6.5072	6.4969	7.4458	6.7695	6.3965	6.3965	6.8425	fatty acid--CoA ligase
MMAR_RS22085	MMAR_RS22085	8.3165	7.5999	8.6647	8.8989	9.8450	7.7629	8.7047	8.7047	6.8425	YncE family protein
MMAR_RS22090	MMAR_RS22090	6.7406	5.6221	5.5229	6.9080	6.9348	6.7695	5.4136	5.4136	0.0000	DUF427 domain-containing protein
MMAR_RS22095	MMAR_RS22095	6.1623	5.6221	6.5072	0.0000	5.1566	0.0000	7.7082	7.7082	6.8425	nitroreductase family deazaflavin-dependent oxidoreductase
MMAR_RS22100	MMAR_RS22100	5.1823	7.9204	7.0868	7.2275	6.1362	7.3501	5.4136	5.4136	6.8425	esterase-like activity of phytase family protein
MMAR_RS22110	MMAR_RS22110	6.1623	0.0000	6.5072	4.9436	4.1965	5.7827	0.0000	0.0000	6.8425	hypothetical protein
MMAR_RS22115	MMAR_RS22115	0.0000	0.0000	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	TetR/AcrR family transcriptional regulator
MMAR_RS22120	MMAR_RS22120	0.0000	5.6221	0.0000	5.9199	5.1566	0.0000	5.4136	5.4136	5.8550	Coq4 family protein
MMAR_RS22125	MMAR_RS22125	6.1623	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	GcvT family protein
MMAR_RS22130	solA	5.1823	0.0000	0.0000	0.0000	0.0000	5.7827	5.4136	5.4136	0.0000	N-methyl-L-tryptophan oxidase
MMAR_RS22135	MMAR_RS22135	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	aromatic ring-hydroxylating oxygenase subunit alpha
MMAR_RS22140	MMAR_RS22140	5.1823	5.6221	6.5072	4.9436	4.1965	0.0000	5.4136	5.4136	5.8550	IclR family transcriptional regulator
MMAR_RS22145	MMAR_RS22145	0.0000	0.0000	5.5229	4.9436	4.1965	0.0000	0.0000	0.0000	0.0000	C39 family peptidase
MMAR_RS22150	MMAR_RS22150	5.1823	5.6221	0.0000	4.9436	5.7280	8.0835	0.0000	0.0000	0.0000	class I SAM-dependent methyltransferase
MMAR_RS22155	MMAR_RS22155	0.0000	0.0000	0.0000	5.9199	4.1965	7.3501	0.0000	0.0000	6.8425	AraC-like ligand-binding domain-containing protein
MMAR_RS22165	MMAR_RS22165	5.1823	0.0000	0.0000	0.0000	4.1965	0.0000	6.3965	6.3965	0.0000	GMC family oxidoreductase
MMAR_RS22170	MMAR_RS22170	7.4721	7.1874	5.5229	5.9199	5.1566	6.7695	6.9758	6.9758	5.8550	alpha/beta fold hydrolase
MMAR_RS22175	MMAR_RS22175	7.1522	7.1874	5.5229	5.9199	5.1566	6.7695	6.3965	6.3965	6.8425	MMPL/RND family transporter
MMAR_RS30585	MMAR_RS30585	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22180	MMAR_RS22180	6.1623	0.0000	5.5229	5.9199	4.1965	6.7695	0.0000	0.0000	7.8362	cytochrome P450
MMAR_RS22185	MMAR_RS22185	0.0000	5.6221	0.0000	0.0000	5.1566	0.0000	6.3965	6.3965	6.8425	GNAT family N-acetyltransferase
MMAR_RS22190	MMAR_RS22190	5.1823	5.6221	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	iron-containing redox enzyme family protein
MMAR_RS22195	MMAR_RS22195	5.1823	7.1874	0.0000	5.9199	0.0000	0.0000	6.3965	6.3965	0.0000	DUF3419 family protein
MMAR_RS30590	MMAR_RS30590	8.8456	5.6221	8.3031	6.9080	6.1362	5.7827	7.3880	7.3880	8.6408	hypothetical protein
MMAR_RS29255	MMAR_RS29255	7.7338	5.6221	0.0000	4.9436	4.1965	0.0000	0.0000	0.0000	5.8550	IS1380 family transposase
MMAR_RS30595	MMAR_RS30595	6.1623	5.6221	0.0000	4.9436	0.0000	0.0000	5.4136	5.4136	0.0000	hypothetical protein
MMAR_RS22215	MMAR_RS22215	0.0000	0.0000	0.0000	4.9436	5.1566	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22220	MMAR_RS22220	7.4721	7.1874	7.0868	0.0000	0.0000	0.0000	6.9758	6.9758	6.8425	hypothetical protein
MMAR_RS22225	MMAR_RS22225	5.1823	5.6221	0.0000	0.0000	5.1566	5.7827	5.4136	5.4136	6.8425	adenylate/guanylate cyclase domain-containing protein
MMAR_RS22230	MMAR_RS22230	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22235	MMAR_RS22235	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DUF262 domain-containing protein
MMAR_RS22240	MMAR_RS22240	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22245	MMAR_RS22245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	tyrosine-type recombinase/integrase
MMAR_RS22250	MMAR_RS22250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	recombinase family protein
MMAR_RS22255	MMAR_RS22255	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	bifunctional DNA primase/polymerase
MMAR_RS22260	MMAR_RS22260	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22265	MMAR_RS22265	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22270	MMAR_RS22270	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22275	MMAR_RS22275	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22280	MMAR_RS22280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22285	MMAR_RS22285	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22290	MMAR_RS22290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22300	MMAR_RS22300	5.1823	0.0000	5.5229	0.0000	5.1566	5.7827	5.4136	5.4136	6.8425	PPE family protein, SVP subgroup
MMAR_RS22305	MMAR_RS22305	5.1823	0.0000	0.0000	4.9436	5.1566	0.0000	5.4136	5.4136	0.0000	PPE family protein
MMAR_RS22310	esxM	9.8984	10.1173	10.3992	8.8060	9.9938	6.7695	10.1355	10.1355	10.3082	type VII secretion system effector EsxM
MMAR_RS22315	MMAR_RS22315	9.3180	10.0194	9.3009	7.9606	10.0709	8.0835	0.0238	0.0238	9.7701	WXG100 family type VII secretion target
MMAR_RS22320	MMAR_RS22320	8.1471	7.9204	8.3031	6.4969	7.2947	6.7695	7.3880	7.3880	8.6408	response regulator transcription factor
MMAR_RS22325	MMAR_RS22325	6.1623	7.1874	8.0815	6.4969	6.4540	6.7695	5.4136	5.4136	6.8425	sensor histidine kinase
MMAR_RS22330	MMAR_RS22330	0.0000	5.6221	5.5229	4.9436	4.1965	0.0000	0.0000	0.0000	0.0000	aspartate/glutamate racemase family protein
MMAR_RS22335	MMAR_RS22335	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS22340	MMAR_RS22340	6.1623	5.6221	0.0000	5.9199	4.1965	0.0000	5.4136	5.4136	5.8550	Ppx/GppA phosphatase family protein
MMAR_RS22345	MMAR_RS22345	6.1623	5.6221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.8425	DUF501 domain-containing protein
MMAR_RS22350	MMAR_RS22350	5.1823	0.0000	7.0868	0.0000	5.7280	5.7827	7.9700	7.9700	7.4232	FtsB family cell division protein
MMAR_RS22355	eno	7.9552	8.4041	6.5072	4.9436	7.9288	7.7629	8.1916	8.1916	7.4232	phosphopyruvate hydratase
MMAR_RS22360	MMAR_RS22360	7.1522	6.6074	5.5229	5.9199	5.7280	5.7827	6.3965	6.3965	7.8362	lytic transglycosylase domain-containing protein
MMAR_RS22365	MMAR_RS22365	7.1522	6.6074	5.5229	4.9436	6.1362	0.0000	5.4136	5.4136	5.8550	nucleoside triphosphate pyrophosphohydrolase
MMAR_RS22370	mfd	7.9552	7.9204	6.5072	5.9199	6.7143	8.0835	7.7082	7.7082	8.1568	transcription-repair coupling factor
MMAR_RS22375	MMAR_RS22375	6.7406	7.5999	6.5072	7.4889	6.9348	7.7629	7.9700	7.9700	7.8362	TetR/AcrR family transcriptional regulator
MMAR_RS22385	glmU	7.1522	7.5999	6.5072	6.9080	6.1362	5.7827	6.3965	6.3965	5.8550	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU
MMAR_RS22390	MMAR_RS22390	8.3165	8.1824	7.4992	8.0712	7.2947	7.7629	8.1916	8.1916	6.8425	ribose-phosphate diphosphokinase
MMAR_RS22395	arsC	7.7338	5.6221	0.0000	5.9199	0.0000	0.0000	0.0000	0.0000	6.8425	arsenate reductase (glutaredoxin)
MMAR_RS22400	MMAR_RS22400	5.1823	6.6074	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	5.8550	LpqN/LpqT family lipoprotein
MMAR_RS22405	MMAR_RS22405	5.1823	0.0000	5.5229	5.9199	0.0000	0.0000	5.4136	5.4136	5.8550	oxidoreductase
MMAR_RS22410	MMAR_RS22410	8.4680	8.1824	7.4992	7.2275	7.5825	8.9291	8.7047	8.7047	7.8362	50S ribosomal protein L25/general stress protein Ctc
MMAR_RS22415	pth	7.1522	6.6074	0.0000	5.9199	7.1259	5.7827	7.3880	7.3880	5.8550	aminoacyl-tRNA hydrolase
MMAR_RS22420	MMAR_RS22420	6.1623	7.1874	5.5229	5.9199	0.0000	6.7695	6.3965	6.3965	5.8550	DUF302 domain-containing protein
MMAR_RS29585	MMAR_RS29585	0.0000	5.6221	5.5229	0.0000	0.0000	5.7827	0.0000	0.0000	0.0000	PE family protein
MMAR_RS22430	MMAR_RS22430	11.0254	10.8027	10.7774	11.7292	11.2142	10.9269	11.3106	11.3106	10.0012	fatty acyl-AMP ligase
MMAR_RS22435	MMAR_RS22435	0.0000	0.0000	0.0000	4.9436	4.1965	0.0000	6.9758	6.9758	0.0000	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
MMAR_RS22440	rsmA	7.1522	7.1874	6.5072	4.9436	4.1965	5.7827	7.3880	7.3880	7.4232	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
MMAR_RS22445	MMAR_RS22445	8.7304	8.5962	7.4992	7.2275	6.4540	5.7827	7.9700	7.9700	8.8330	resuscitation-promoting factor
MMAR_RS22450	MMAR_RS22450	5.1823	0.0000	0.0000	0.0000	4.1965	0.0000	7.3880	7.3880	0.0000	TatD family hydrolase
MMAR_RS22455	metG	7.4721	7.1874	0.0000	7.4889	6.7143	9.0808	7.9700	7.9700	5.8550	methionine--tRNA ligase
MMAR_RS22460	MMAR_RS22460	6.1623	0.0000	0.0000	6.4969	6.4540	7.7629	5.4136	5.4136	0.0000	class I SAM-dependent methyltransferase
MMAR_RS22465	MMAR_RS22465	5.1823	0.0000	5.5229	0.0000	0.0000	7.3501	5.4136	5.4136	0.0000	cytochrome P450
MMAR_RS22470	MMAR_RS22470	5.1823	0.0000	5.5229	6.4969	0.0000	0.0000	0.0000	0.0000	6.8425	serine acetyltransferase
MMAR_RS22475	MMAR_RS22475	7.7338	7.5999	7.4992	7.7102	7.2947	8.9291	8.8419	8.8419	6.8425	hypothetical protein
MMAR_RS22480	MMAR_RS22480	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	5.4136	5.4136	0.0000	NAD(P)/FAD-dependent oxidoreductase
MMAR_RS22485	MMAR_RS22485	6.1623	0.0000	5.5229	0.0000	4.1965	5.7827	0.0000	0.0000	0.0000	RNA polymerase sigma-70 factor
MMAR_RS22490	MMAR_RS22490	0.0000	7.5999	5.5229	5.9199	4.1965	0.0000	5.4136	5.4136	0.0000	aminodeoxychorismate synthase component I
MMAR_RS22495	MMAR_RS22495	8.6052	9.0546	8.6647	6.4969	7.1259	7.3501	8.1916	8.1916	8.1568	hypothetical protein
MMAR_RS22500	rsmI	6.1623	0.0000	6.5072	6.9080	5.7280	7.3501	5.4136	5.4136	5.8550	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
MMAR_RS22505	MMAR_RS22505	7.1522	5.6221	5.5229	6.9080	6.4540	6.7695	6.9758	6.9758	7.4232	dolichyl-phosphate-mannose--protein mannosyltransferase
MMAR_RS22510	arcA	5.1823	5.6221	5.5229	4.9436	6.1362	0.0000	0.0000	0.0000	5.8550	arginine deiminase
MMAR_RS22515	MMAR_RS22515	0.0000	5.6221	0.0000	4.9436	5.1566	5.7827	6.9758	6.9758	0.0000	alpha-ketoglutarate-dependent dioxygenase AlkB
MMAR_RS22520	MMAR_RS22520	7.9552	5.6221	7.0868	0.0000	4.1965	5.7827	6.9758	6.9758	5.8550	DUF5642 family protein
MMAR_RS22525	MMAR_RS22525	0.0000	5.6221	0.0000	4.9436	4.1965	0.0000	0.0000	0.0000	5.8550	DUF5642 family protein
MMAR_RS22530	MMAR_RS22530	0.0000	0.0000	5.5229	4.9436	0.0000	6.7695	5.4136	5.4136	0.0000	acetyltransferase Pat
MMAR_RS22535	MMAR_RS22535	6.1623	7.5999	5.5229	5.9199	5.1566	5.7827	6.3965	6.3965	5.8550	class I SAM-dependent methyltransferase
MMAR_RS22540	MMAR_RS22540	0.0000	0.0000	6.5072	4.9436	4.1965	0.0000	5.4136	5.4136	0.0000	hypothetical protein
MMAR_RS22545	MMAR_RS22545	5.1823	5.6221	5.5229	4.9436	5.1566	6.7695	0.0000	0.0000	6.8425	bestrophin-like domain
MMAR_RS22550	MMAR_RS22550	7.1522	6.6074	7.0868	7.4889	4.1965	7.3501	6.3965	6.3965	0.0000	hypothetical protein
MMAR_RS22555	MMAR_RS22555	7.1522	5.6221	0.0000	5.9199	6.4540	5.7827	0.0000	0.0000	6.8425	PPE family protein
MMAR_RS22560	MMAR_RS22560	6.7406	6.6074	6.5072	4.9436	5.7280	0.0000	6.3965	6.3965	5.8550	WecB/TagA/CpsF family glycosyltransferase
MMAR_RS22565	MMAR_RS22565	0.0000	0.0000	7.0868	4.9436	4.1965	0.0000	0.0000	0.0000	5.8550	sugar transferase
MMAR_RS22570	MMAR_RS22570	5.1823	5.6221	5.5229	4.9436	0.0000	7.7629	0.0000	0.0000	0.0000	oligosaccharide flippase family protein
MMAR_RS22575	MMAR_RS22575	0.0000	5.6221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	glycosyltransferase
MMAR_RS22580	MMAR_RS22580	0.0000	5.6221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	glycosyltransferase family 4 protein
MMAR_RS22585	MMAR_RS22585	0.0000	0.0000	0.0000	4.9436	0.0000	5.7827	0.0000	0.0000	6.8425	class I SAM-dependent methyltransferase
MMAR_RS22590	MMAR_RS22590	6.7406	7.1874	6.5072	7.7102	6.4540	8.0835	8.1916	8.1916	5.8550	hypothetical protein
MMAR_RS22600	MMAR_RS22600	5.1823	6.6074	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	5.8550	FkbM family methyltransferase
MMAR_RS22605	MMAR_RS22605	6.1623	5.6221	0.0000	6.4969	4.1965	7.3501	6.9758	6.9758	5.8550	class I SAM-dependent methyltransferase
MMAR_RS22610	MMAR_RS22610	5.1823	6.6074	6.5072	0.0000	6.1362	0.0000	6.3965	6.3965	6.8425	class I SAM-dependent methyltransferase
MMAR_RS22615	MMAR_RS22615	0.0000	5.6221	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	carbon-nitrogen hydrolase family protein
MMAR_RS22620	MMAR_RS22620	5.1823	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	class I SAM-dependent methyltransferase
MMAR_RS22625	MMAR_RS22625	0.0000	0.0000	0.0000	0.0000	0.0000	5.7827	0.0000	0.0000	0.0000	glycosyltransferase family 4 protein
MMAR_RS22630	MMAR_RS22630	5.1823	0.0000	7.4992	0.0000	5.1566	0.0000	0.0000	0.0000	0.0000	O-antigen ligase family protein
MMAR_RS22635	MMAR_RS22635	0.0000	6.6074	5.5229	4.9436	0.0000	5.7827	5.4136	5.4136	7.4232	tyrosine-protein kinase domain-containing protein
MMAR_RS22640	MMAR_RS22640	0.0000	6.6074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	FkbM family methyltransferase
MMAR_RS22650	sepX	8.9523	10.4515	9.9521	7.9020	8.5788	8.7596	9.9657	9.9657	9.5322	divisome protein SepX/GlpR
MMAR_RS22655	MMAR_RS22655	0.0000	7.1874	5.5229	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	GNAT family N-acetyltransferase
MMAR_RS22660	glp	5.1823	7.5999	6.5072	6.9080	6.1362	0.0000	7.3880	7.3880	0.0000	molybdotransferase-like divisome protein Glp
MMAR_RS22665	MMAR_RS22665	5.1823	6.6074	5.5229	6.4969	6.4540	5.7827	6.9758	6.9758	7.4232	UTP--glucose-1-phosphate uridylyltransferase
MMAR_RS22670	MMAR_RS22670	5.1823	0.0000	5.5229	0.0000	4.1965	0.0000	6.3965	6.3965	5.8550	5-formyltetrahydrofolate cyclo-ligase
MMAR_RS28955	MMAR_RS28955	12.0372	8.9174	9.3009	12.2449	11.2960	12.6990	9.3815	9.3815	9.0026	FmdB family zinc ribbon protein
MMAR_RS22675	MMAR_RS22675	8.3165	6.6074	6.5072	8.3597	8.2901	8.0835	0.0000	0.0000	5.8550	SAF domain-containing protein
MMAR_RS22680	mscL	7.4721	8.1824	7.8195	8.0712	7.7074	8.5674	8.3836	8.3836	6.8425	large-conductance mechanosensitive channel protein MscL
